cat,east,north,altitud
5295,457437.5,741918.75,2617.00000000
5296,434431.25,741787.5,2645.00000000
5297,455212.5,741912.5,2627.00000000
5298,446793.75,741831.25,2753.00000000
5299,450193.75,741906.25,2666.00000000
5300,453131.25,741868.75,2633.00000000
5301,452287.5,741750,2675.00000000
5302,433381.25,741881.25,2611.00000000
5303,435031.25,741881.25,2621.00000000
5304,435925,741831.25,2605.00000000
5305,436643.75,741856.25,2622.00000000
5306,455006.25,741868.75,2629.00000000
5307,457506.25,741831.25,2612.00000000
5308,431693.75,741837.5,2620.00000000
5309,446887.5,741831.25,2747.00000000
5310,437006.25,741843.75,2642.00000000
5311,450931.25,741750,2692.00000000
5312,429987.5,741831.25,2658.00000000
5313,449193.75,741825,2651.00000000
5314,450256.25,741762.5,2675.00000000
5315,444706.25,741781.25,2729.00000000
5316,456656.25,741756.25,2656.00000000
5317,431043.75,741743.75,2657.00000000
5318,431525,741668.75,2630.00000000
5319,435381.25,741768.75,2633.00000000
5320,440775,741675,2651.00000000
5321,442275,741743.75,2678.00000000
5322,446006.25,741750,2686.00000000
5323,434125,741737.5,2624.00000000
5324,444225,741725,2700.00000000
5325,433831.25,741687.5,2623.00000000
5326,447437.5,741706.25,2723.00000000
5327,433118.75,741693.75,2624.00000000
5328,439137.5,741668.75,2595.00000000
5329,455893.75,741693.75,2637.00000000
5330,455218.75,741668.75,2617.00000000
5331,455906.25,741650,2639.00000000
5332,433175,741568.75,2636.00000000
5333,455793.75,741631.25,2640.00000000
5334,447643.75,741625,2712.00000000
5335,455637.5,741556.25,2636.00000000
5336,430262.5,741531.25,2706.00000000
5337,433337.5,741612.5,2623.00000000
5338,447131.25,741593.75,2737.00000000
5339,439087.5,741581.25,2597.00000000
5340,445806.25,741618.75,2674.00000000
5341,454700,741600,2610.00000000
5342,455425,741568.75,2639.00000000
5343,430637.5,741531.25,2681.00000000
5344,435812.5,741568.75,2614.00000000
5345,445412.5,741593.75,2652.00000000
5346,445512.5,741556.25,2650.00000000
5347,451706.25,741531.25,2694.00000000
5348,452256.25,741593.75,2669.00000000
5349,455118.75,741568.75,2620.00000000
5350,456187.5,741581.25,2647.00000000
5351,456825,741556.25,2655.00000000
5352,455806.25,741581.25,2641.00000000
5353,434518.75,741550,2635.00000000
5354,455837.5,741512.5,2648.00000000
5355,437487.5,741443.75,2679.00000000
5356,439187.5,741481.25,2601.00000000
5357,445875,741531.25,2674.00000000
5358,451106.25,741531.25,2664.00000000
5359,451300,741506.25,2678.00000000
5360,452231.25,741518.75,2665.00000000
5361,434981.25,741506.25,2586.00000000
5362,454037.5,741350,2627.00000000
5363,452156.25,741456.25,2669.00000000
5364,454818.75,741475,2617.00000000
5365,434450,741456.25,2633.00000000
5366,452218.75,741481.25,2664.00000000
5367,453737.5,741475,2630.00000000
5368,437162.5,741437.5,2661.00000000
5369,443343.75,741381.25,2681.00000000
5370,440812.5,741456.25,2641.00000000
5371,435843.75,741418.75,2610.00000000
5372,432931.25,741412.5,2620.00000000
5373,434293.75,741368.75,2633.00000000
5374,442056.25,741412.5,2636.00000000
5375,452087.5,741406.25,2670.00000000
5376,453631.25,741293.75,2634.00000000
5377,456600,741400,2644.00000000
5378,442287.5,741381.25,2647.00000000
5379,437062.5,741331.25,2655.00000000
5380,447593.75,741318.75,2711.00000000
5381,440031.25,741318.75,2657.00000000
5382,442068.75,741375,2633.00000000
5383,443618.75,741356.25,2680.00000000
5384,445850,741368.75,2665.00000000
5385,449137.5,741281.25,2679.00000000
5386,454912.5,741343.75,2623.00000000
5387,455781.25,741368.75,2635.00000000
5388,448400,741331.25,2711.00000000
5389,450043.75,741368.75,2652.00000000
5390,451400,741325,2692.00000000
5391,435862.5,741131.25,2611.00000000
5392,455731.25,741356.25,2635.00000000
5393,431681.25,741325,2610.00000000
5394,431875,741281.25,2602.00000000
5395,435237.5,741306.25,2600.00000000
5396,438975,741325,2579.00000000
5397,443450,741293.75,2681.00000000
5398,450731.25,741312.5,2676.00000000
5399,430168.75,741331.25,2707.00000000
5400,432256.25,741275,2584.00000000
5401,442000,741293.75,2641.00000000
5402,443518.75,741331.25,2674.00000000
5403,444168.75,741256.25,2705.00000000
5404,456550,741312.5,2660.00000000
5405,440431.25,741306.25,2626.00000000
5406,451831.25,741231.25,2681.00000000
5407,454587.5,741237.5,2616.00000000
5408,455856.25,741306.25,2635.00000000
5409,434218.75,741306.25,2627.00000000
5410,437731.25,741293.75,2665.00000000
5411,452081.25,741281.25,2667.00000000
5412,455818.75,741293.75,2636.00000000
5413,433806.25,741168.75,2640.00000000
5414,434206.25,741275,2627.00000000
5415,433287.5,741250,2598.00000000
5416,452706.25,741206.25,2645.00000000
5417,441243.75,741156.25,2615.00000000
5418,448818.75,741206.25,2682.00000000
5419,455475,741237.5,2614.00000000
5420,443900,741237.5,2680.00000000
5421,446343.75,741237.5,2650.00000000
5422,452568.75,741243.75,2636.00000000
5423,456768.75,741237.5,2659.00000000
5424,434162.5,741100,2634.00000000
5425,450762.5,741168.75,2682.00000000
5426,443493.75,741137.5,2678.00000000
5427,444687.5,741193.75,2745.00000000
5428,456731.25,741181.25,2664.00000000
5429,432856.25,741143.75,2611.00000000
5430,447531.25,741206.25,2714.00000000
5431,436325,741206.25,2633.00000000
5432,436725,741168.75,2620.00000000
5433,445287.5,741143.75,2653.00000000
5434,447950,741125,2717.00000000
5435,451325,741187.5,2685.00000000
5436,446150,741181.25,2642.00000000
5437,447656.25,741118.75,2726.00000000
5438,448431.25,741162.5,2700.00000000
5439,455712.5,741162.5,2625.00000000
5440,456137.5,741093.75,2664.00000000
5441,434868.75,741087.5,2639.00000000
5442,440543.75,741156.25,2622.00000000
5443,448956.25,741143.75,2673.00000000
5444,433925,741131.25,2629.00000000
5445,439956.25,741143.75,2638.00000000
5446,443325,741168.75,2674.00000000
5447,438037.5,741075,2652.00000000
5448,450112.5,741081.25,2679.00000000
5449,448481.25,741062.5,2697.00000000
5450,450843.75,741118.75,2674.00000000
5451,453750,741056.25,2632.00000000
5452,444681.25,741018.75,2750.00000000
5453,447050,741093.75,2716.00000000
5454,447437.5,741018.75,2714.00000000
5455,454787.5,740956.25,2627.00000000
5456,441743.75,741000,2606.00000000
5457,452293.75,741043.75,2657.00000000
5458,449893.75,741000,2686.00000000
5459,432787.5,741031.25,2611.00000000
5460,433656.25,741056.25,2635.00000000
5461,438287.5,741025,2649.00000000
5462,456456.25,741031.25,2661.00000000
5463,434325,741043.75,2623.00000000
5464,437787.5,740975,2645.00000000
5465,446075,740968.75,2652.00000000
5466,432718.75,741018.75,2603.00000000
5467,434356.25,741018.75,2624.00000000
5468,445237.5,740987.5,2657.00000000
5469,454081.25,740956.25,2631.00000000
5470,438143.75,740993.75,2654.00000000
5471,442218.75,740993.75,2593.00000000
5472,451737.5,740962.5,2682.00000000
5473,455275,741031.25,2640.00000000
5474,433206.25,740893.75,2585.00000000
5475,434500,740900,2635.00000000
5476,433712.5,740968.75,2631.00000000
5477,434287.5,740968.75,2625.00000000
5478,440487.5,740918.75,2613.00000000
5479,443443.75,740968.75,2673.00000000
5480,444318.75,740968.75,2697.00000000
5481,447081.25,740950,2714.00000000
5482,439006.25,740956.25,2559.00000000
5483,450431.25,740956.25,2658.00000000
5484,450700,740856.25,2677.00000000
5485,455668.75,740943.75,2635.00000000
5486,456056.25,740956.25,2648.00000000
5487,435443.75,740943.75,2585.00000000
5488,439206.25,740912.5,2551.00000000
5489,443431.25,740943.75,2670.00000000
5490,444250,740931.25,2694.00000000
5491,448081.25,740918.75,2692.00000000
5492,449675,740931.25,2676.00000000
5493,452293.75,740937.5,2647.00000000
5494,437593.75,740931.25,2636.00000000
5495,450456.25,740906.25,2661.00000000
5496,455012.5,740862.5,2636.00000000
5497,449531.25,740893.75,2685.00000000
5498,442631.25,740906.25,2619.00000000
5499,448025,740900,2691.00000000
5500,454381.25,740893.75,2623.00000000
5501,455981.25,740900,2649.00000000
5502,456043.75,740906.25,2648.00000000
5503,447381.25,740893.75,2709.00000000
5504,453243.75,740850,2642.00000000
5505,456156.25,740893.75,2651.00000000
5506,435106.25,740868.75,2604.00000000
5507,437537.5,740850,2643.00000000
5508,442650,740837.5,2626.00000000
5509,447843.75,740843.75,2708.00000000
5510,452456.25,740868.75,2636.00000000
5511,454450,740806.25,2634.00000000
5512,434875,740856.25,2617.00000000
5513,441775,740843.75,2593.00000000
5514,444637.5,740768.75,2742.00000000
5515,453993.75,740781.25,2638.00000000
5516,440962.5,740700,2647.00000000
5517,443387.5,740831.25,2662.00000000
5518,451125,740606.25,2685.00000000
5519,451362.5,740831.25,2674.00000000
5520,451675,740843.75,2671.00000000
5521,436100,740737.5,2595.00000000
5522,435443.75,740831.25,2593.00000000
5523,441887.5,740806.25,2585.00000000
5524,443993.75,740818.75,2680.00000000
5525,445818.75,740818.75,2649.00000000
5526,446356.25,740818.75,2647.00000000
5527,449356.25,740800,2689.00000000
5528,453112.5,740781.25,2631.00000000
5529,454856.25,740793.75,2625.00000000
5530,443031.25,740793.75,2637.00000000
5531,434056.25,740750,2622.00000000
5532,437593.75,740725,2638.00000000
5533,447406.25,740781.25,2702.00000000
5534,455637.5,740756.25,2648.00000000
5535,456106.25,740681.25,2675.00000000
5536,435131.25,740762.5,2595.00000000
5537,436281.25,740762.5,2583.00000000
5538,450081.25,740643.75,2677.00000000
5539,451718.75,740731.25,2677.00000000
5540,431181.25,740743.75,2620.00000000
5541,437312.5,740681.25,2627.00000000
5542,445600,740718.75,2657.00000000
5543,450875,740725,2668.00000000
5544,438268.75,740718.75,2615.00000000
5545,435718.75,740656.25,2582.00000000
5546,451487.5,740656.25,2693.00000000
5547,438668.75,740687.5,2619.00000000
5548,452793.75,740693.75,2632.00000000
5549,454431.25,740668.75,2634.00000000
5550,446600,740631.25,2687.00000000
5551,446943.75,740656.25,2674.00000000
5552,454043.75,740656.25,2632.00000000
5553,433706.25,740681.25,2588.00000000
5554,453543.75,740675,2640.00000000
5555,433568.75,740618.75,2593.00000000
5556,433681.25,740668.75,2587.00000000
5557,431612.5,740643.75,2579.00000000
5558,439431.25,740612.5,2554.00000000
5559,442362.5,740643.75,2606.00000000
5560,445162.5,740656.25,2680.00000000
5561,445275,740625,2690.00000000
5562,445193.75,740643.75,2681.00000000
5563,438418.75,740493.75,2620.00000000
5564,432418.75,740606.25,2568.00000000
5565,434193.75,740506.25,2634.00000000
5566,451681.25,740618.75,2678.00000000
5567,453387.5,740512.5,2651.00000000
5568,432287.5,740581.25,2572.00000000
5569,438068.75,740481.25,2631.00000000
5570,448575,740556.25,2673.00000000
5571,450200,740581.25,2677.00000000
5572,435825,740593.75,2580.00000000
5573,440418.75,740543.75,2615.00000000
5574,440675,740593.75,2619.00000000
5575,449056.25,740431.25,2699.00000000
5576,437087.5,740543.75,2622.00000000
5577,449693.75,740568.75,2704.00000000
5578,450400,740531.25,2664.00000000
5579,454218.75,740456.25,2637.00000000
5580,441437.5,740481.25,2637.00000000
5581,440837.5,740468.75,2629.00000000
5582,446593.75,740468.75,2683.00000000
5583,448250,740443.75,2677.00000000
5584,434825,740543.75,2609.00000000
5585,437681.25,740468.75,2633.00000000
5586,455168.75,740518.75,2644.00000000
5587,441193.75,740368.75,2635.00000000
5588,449543.75,740493.75,2714.00000000
5589,451275,740531.25,2679.00000000
5590,434700,740493.75,2616.00000000
5591,439493.75,740493.75,2551.00000000
5592,445800,740493.75,2631.00000000
5593,447981.25,740512.5,2677.00000000
5594,449193.75,740531.25,2701.00000000
5595,452706.25,740518.75,2644.00000000
5596,434600,740481.25,2613.00000000
5597,441912.5,740481.25,2597.00000000
5598,436300,740481.25,2551.00000000
5599,439262.5,740393.75,2564.00000000
5600,451325,740481.25,2676.00000000
5601,449881.25,740456.25,2692.00000000
5602,450937.5,740475,2674.00000000
5603,439406.25,740468.75,2551.00000000
5604,451968.75,740431.25,2658.00000000
5605,443362.5,740412.5,2660.00000000
5606,451856.25,740443.75,2654.00000000
5607,437756.25,740443.75,2626.00000000
5608,455218.75,740406.25,2651.00000000
5609,444893.75,740406.25,2689.00000000
5610,455331.25,740431.25,2640.00000000
5611,437593.75,740393.75,2622.00000000
5612,443475,740356.25,2661.00000000
5613,443737.5,740343.75,2670.00000000
5614,445400,740381.25,2679.00000000
5615,448506.25,740306.25,2685.00000000
5616,448075,740343.75,2672.00000000
5617,432506.25,740343.75,2594.00000000
5618,453400,740362.5,2654.00000000
5619,443031.25,740381.25,2614.00000000
5620,454931.25,740362.5,2633.00000000
5621,430581.25,740350,2699.00000000
5622,436950,740362.5,2597.00000000
5623,455850,740331.25,2695.00000000
5624,447443.75,740343.75,2668.00000000
5625,431956.25,740187.5,2616.00000000
5626,438650,740343.75,2604.00000000
5627,452962.5,740306.25,2657.00000000
5628,432137.5,740331.25,2599.00000000
5629,435462.5,740281.25,2604.00000000
5630,451250,740206.25,2677.00000000
5631,436868.75,740318.75,2589.00000000
5632,452043.75,740287.5,2668.00000000
5633,456375,740293.75,2694.00000000
5634,441843.75,740131.25,2608.00000000
5635,446750,740256.25,2667.00000000
5636,450412.5,740281.25,2660.00000000
5637,453350,740275,2651.00000000
5638,432331.25,740293.75,2580.00000000
5639,434043.75,740281.25,2606.00000000
5640,452468.75,740193.75,2673.00000000
5641,454443.75,740287.5,2612.00000000
5642,454687.5,740293.75,2621.00000000
5643,435131.25,740243.75,2599.00000000
5644,454006.25,740256.25,2644.00000000
5645,454781.25,740237.5,2629.00000000
5646,442050,740256.25,2598.00000000
5647,433681.25,740218.75,2601.00000000
5648,436725,740237.5,2585.00000000
5649,442193.75,740243.75,2596.00000000
5650,447437.5,740206.25,2678.00000000
5651,433200,740243.75,2565.00000000
5652,445343.75,739825,2673.00000000
5653,446312.5,740237.5,2636.00000000
5654,452837.5,740200,2655.00000000
5655,453018.75,740225,2653.00000000
5656,434006.25,740106.25,2613.00000000
5657,441606.25,740225,2608.00000000
5658,456418.75,740231.25,2687.00000000
5659,432812.5,740106.25,2593.00000000
5660,433025,740200,2576.00000000
5661,441912.5,740206.25,2604.00000000
5662,446900,740125,2670.00000000
5663,453331.25,740218.75,2649.00000000
5664,434368.75,740218.75,2644.00000000
5665,437287.5,740131.25,2599.00000000
5666,437881.25,740175,2605.00000000
5667,439581.25,740143.75,2564.00000000
5668,453706.25,740156.25,2643.00000000
5669,434793.75,740150,2604.00000000
5670,437393.75,740168.75,2594.00000000
5671,438831.25,740162.5,2626.00000000
5672,433075,740143.75,2573.00000000
5673,436487.5,740100,2576.00000000
5674,441243.75,740156.25,2626.00000000
5675,452987.5,740118.75,2658.00000000
5676,434906.25,740143.75,2604.00000000
5677,438712.5,740112.5,2642.00000000
5678,441175,740143.75,2627.00000000
5679,444681.25,740118.75,2674.00000000
5680,443362.5,740056.25,2649.00000000
5681,450450,740112.5,2650.00000000
5682,451962.5,740118.75,2653.00000000
5683,435768.75,740093.75,2583.00000000
5684,436581.25,740081.25,2569.00000000
5685,440750,740068.75,2616.00000000
5686,433143.75,739993.75,2572.00000000
5687,437900,740050,2597.00000000
5688,442931.25,739993.75,2632.00000000
5689,453231.25,739993.75,2668.00000000
5690,452512.5,740006.25,2663.00000000
5691,457500,740012.5,2828.00000000
5692,438456.25,739993.75,2623.00000000
5693,447468.75,740056.25,2668.00000000
5694,450100,740037.5,2650.00000000
5695,442287.5,740043.75,2592.00000000
5696,447312.5,739981.25,2670.00000000
5697,451162.5,739993.75,2657.00000000
5698,442100,739918.75,2603.00000000
5699,443050,740000,2632.00000000
5700,442256.25,740006.25,2595.00000000
5701,453506.25,740006.25,2646.00000000
5702,453887.5,740006.25,2640.00000000
5703,456056.25,739987.5,2696.00000000
5704,446881.25,739993.75,2661.00000000
5705,448568.75,739975,2665.00000000
5706,454168.75,739993.75,2628.00000000
5707,435487.5,739931.25,2592.00000000
5708,437943.75,739943.75,2592.00000000
5709,443131.25,739968.75,2637.00000000
5710,451331.25,739968.75,2651.00000000
5711,457143.75,739981.25,2777.00000000
5712,437856.25,739950,2592.00000000
5713,444225,739881.25,2652.00000000
5714,444468.75,739937.5,2660.00000000
5715,435306.25,739918.75,2588.00000000
5716,436031.25,739937.5,2578.00000000
5717,436837.5,739900,2586.00000000
5718,440043.75,739868.75,2547.00000000
5719,441781.25,739943.75,2601.00000000
5720,448512.5,739931.25,2661.00000000
5721,434506.25,739912.5,2624.00000000
5722,442581.25,739900,2601.00000000
5723,456625,739906.25,2713.00000000
5724,457400,739887.5,2806.00000000
5725,435925,739868.75,2589.00000000
5726,434781.25,739856.25,2598.00000000
5727,438306.25,739825,2626.00000000
5728,441062.5,739881.25,2596.00000000
5729,441762.5,739856.25,2598.00000000
5730,453362.5,739893.75,2658.00000000
5731,436262.5,739868.75,2545.00000000
5732,447831.25,739868.75,2658.00000000
5733,451075,739856.25,2652.00000000
5734,454925,739868.75,2627.00000000
5735,458118.75,739881.25,2787.00000000
5736,445175,739818.75,2663.00000000
5737,451687.5,739787.5,2630.00000000
5738,439275,739856.25,2595.00000000
5739,454537.5,739806.25,2638.00000000
5740,435137.5,739756.25,2599.00000000
5741,440943.75,739750,2604.00000000
5742,441112.5,739818.75,2595.00000000
5743,451275,739825,2650.00000000
5744,433712.5,739775,2575.00000000
5745,434106.25,739775,2602.00000000
5746,439112.5,739768.75,2607.00000000
5747,443437.5,739806.25,2634.00000000
5748,448475,739768.75,2662.00000000
5749,432181.25,739781.25,2581.00000000
5750,434893.75,739781.25,2603.00000000
5751,438743.75,739787.5,2597.00000000
5752,444081.25,739806.25,2645.00000000
5753,448062.5,739593.75,2674.00000000
5754,435006.25,739775,2595.00000000
5755,437131.25,739781.25,2577.00000000
5756,445031.25,739793.75,2654.00000000
5757,445881.25,739743.75,2656.00000000
5758,453381.25,739762.5,2658.00000000
5759,433662.5,739781.25,2570.00000000
5760,436587.5,739743.75,2573.00000000
5761,456212.5,739750,2731.00000000
5762,441450,739750,2602.00000000
5763,443356.25,739768.75,2628.00000000
5764,436225,739731.25,2557.00000000
5765,436806.25,739712.5,2589.00000000
5766,439356.25,739743.75,2592.00000000
5767,449543.75,739668.75,2647.00000000
5768,442193.75,739706.25,2601.00000000
5769,434862.5,739731.25,2597.00000000
5770,441331.25,739681.25,2608.00000000
5771,443393.75,739693.75,2635.00000000
5772,452518.75,739687.5,2655.00000000
5773,454525,739725,2628.00000000
5774,454993.75,739681.25,2640.00000000
5775,457625,739450,2888.00000000
5776,438687.5,739681.25,2596.00000000
5777,443906.25,739600,2648.00000000
5778,451056.25,739700,2643.00000000
5779,451325,739662.5,2645.00000000
5780,454518.75,739693.75,2629.00000000
5781,456350,739656.25,2728.00000000
5782,441506.25,739668.75,2596.00000000
5783,449693.75,739681.25,2633.00000000
5784,453443.75,739668.75,2653.00000000
5785,453493.75,739681.25,2651.00000000
5786,454387.5,739668.75,2632.00000000
5787,437562.5,739568.75,2627.00000000
5788,451687.5,739643.75,2625.00000000
5789,457762.5,739650,2877.00000000
5790,448143.75,739656.25,2667.00000000
5791,433175,739606.25,2580.00000000
5792,436837.5,739575,2598.00000000
5793,448262.5,739581.25,2667.00000000
5794,449743.75,739618.75,2636.00000000
5795,454037.5,739556.25,2639.00000000
5796,433050,739625,2570.00000000
5797,437962.5,739631.25,2594.00000000
5798,442631.25,739612.5,2610.00000000
5799,452381.25,739618.75,2641.00000000
5800,432543.75,739600,2572.00000000
5801,440306.25,739575,2534.00000000
5802,455825,739593.75,2646.00000000
5803,446093.75,739606.25,2651.00000000
5804,447568.75,739606.25,2644.00000000
5805,432706.25,739593.75,2562.00000000
5806,435656.25,739587.5,2556.00000000
5807,436656.25,739506.25,2592.00000000
5808,441881.25,739581.25,2590.00000000
5809,447356.25,739562.5,2646.00000000
5810,447650,739593.75,2644.00000000
5811,453037.5,739556.25,2633.00000000
5812,437118.75,739556.25,2589.00000000
5813,441000,739418.75,2626.00000000
5814,454481.25,739581.25,2634.00000000
5815,433056.25,739568.75,2568.00000000
5816,451206.25,739506.25,2636.00000000
5817,444681.25,739550,2641.00000000
5818,446256.25,739543.75,2641.00000000
5819,452593.75,739550,2645.00000000
5820,456581.25,739518.75,2755.00000000
5821,435712.5,739531.25,2551.00000000
5822,435106.25,739506.25,2592.00000000
5823,442712.5,739531.25,2613.00000000
5824,446937.5,739512.5,2632.00000000
5825,443012.5,739506.25,2615.00000000
5826,442856.25,739462.5,2621.00000000
5827,443156.25,739481.25,2622.00000000
5828,444975,739475,2662.00000000
5829,445250,739493.75,2652.00000000
5830,450943.75,739468.75,2627.00000000
5831,432862.5,739393.75,2576.00000000
5832,439925,739493.75,2522.00000000
5833,443468.75,739493.75,2628.00000000
5834,449918.75,739493.75,2627.00000000
5835,451000,739481.25,2623.00000000
5836,453287.5,739543.75,2650.00000000
5837,432562.5,739418.75,2587.00000000
5838,438956.25,739475,2569.00000000
5839,443293.75,739468.75,2624.00000000
5840,449843.75,739481.25,2631.00000000
5841,435256.25,739443.75,2583.00000000
5842,434437.5,739406.25,2608.00000000
5843,446968.75,739431.25,2630.00000000
5844,432312.5,739200,2599.00000000
5845,439287.5,739418.75,2567.00000000
5846,447406.25,739437.5,2633.00000000
5847,448468.75,739437.5,2652.00000000
5848,452162.5,739368.75,2638.00000000
5849,436256.25,739356.25,2569.00000000
5850,437756.25,739393.75,2621.00000000
5851,440350,739431.25,2547.00000000
5852,443593.75,739387.5,2625.00000000
5853,445137.5,739400,2663.00000000
5854,448237.5,739412.5,2665.00000000
5855,449925,739381.25,2635.00000000
5856,435568.75,739293.75,2567.00000000
5857,444781.25,739368.75,2661.00000000
5858,450006.25,739418.75,2627.00000000
5859,455718.75,739356.25,2673.00000000
5860,444443.75,739381.25,2649.00000000
5861,450112.5,739406.25,2629.00000000
5862,439368.75,739381.25,2566.00000000
5863,453450,739362.5,2646.00000000
5864,454393.75,739268.75,2657.00000000
5865,454593.75,739318.75,2649.00000000
5866,437162.5,739331.25,2604.00000000
5867,449581.25,739356.25,2617.00000000
5868,450481.25,739356.25,2612.00000000
5869,453343.75,739331.25,2650.00000000
5870,455275,739343.75,2668.00000000
5871,433381.25,739318.75,2548.00000000
5872,448506.25,739331.25,2651.00000000
5873,449593.75,739325,2616.00000000
5874,450250,739250,2637.00000000
5875,453556.25,739318.75,2640.00000000
5876,454162.5,739306.25,2648.00000000
5877,443731.25,739268.75,2626.00000000
5878,445862.5,739406.25,2670.00000000
5879,437768.75,739287.5,2615.00000000
5880,438550,739293.75,2574.00000000
5881,444868.75,739306.25,2656.00000000
5882,453637.5,739281.25,2640.00000000
5883,453831.25,739275,2652.00000000
5884,434643.75,739143.75,2599.00000000
5885,456712.5,739293.75,2766.00000000
5886,439331.25,739256.25,2566.00000000
5887,441800,739256.25,2614.00000000
5888,454718.75,739275,2649.00000000
5889,454775,739268.75,2650.00000000
5890,454193.75,739268.75,2644.00000000
5891,441462.5,739256.25,2600.00000000
5892,445150,739181.25,2652.00000000
5893,449868.75,739231.25,2630.00000000
5894,448918.75,739150,2639.00000000
5895,455362.5,739181.25,2688.00000000
5896,438356.25,739150,2596.00000000
5897,445843.75,739218.75,2662.00000000
5898,449618.75,739212.5,2609.00000000
5899,451112.5,739131.25,2618.00000000
5900,452068.75,739156.25,2629.00000000
5901,453231.25,739131.25,2643.00000000
5902,438093.75,739187.5,2588.00000000
5903,442262.5,739181.25,2583.00000000
5904,435100,739106.25,2579.00000000
5905,456787.5,739187.5,2766.00000000
5906,437543.75,739175,2625.00000000
5907,448737.5,739143.75,2637.00000000
5908,456206.25,739143.75,2702.00000000
5909,434031.25,739156.25,2560.00000000
5910,453943.75,739250,2650.00000000
5911,435200,739118.75,2572.00000000
5912,436468.75,739131.25,2551.00000000
5913,439643.75,739081.25,2557.00000000
5914,454356.25,739143.75,2650.00000000
5915,445206.25,739087.5,2656.00000000
5916,451806.25,739131.25,2621.00000000
5917,433150,739093.75,2562.00000000
5918,451243.75,739118.75,2613.00000000
5919,443925,739012.5,2619.00000000
5920,444362.5,739081.25,2623.00000000
5921,447237.5,739081.25,2616.00000000
5922,454250,739106.25,2643.00000000
5923,445462.5,739075,2638.00000000
5924,447856.25,739081.25,2655.00000000
5925,448006.25,739031.25,2673.00000000
5926,444481.25,739062.5,2624.00000000
5927,453312.5,739050,2640.00000000
5928,437725,739037.5,2650.00000000
5929,452800,738993.75,2627.00000000
5930,436331.25,739006.25,2542.00000000
5931,436700,739000,2555.00000000
5932,437056.25,739000,2590.00000000
5933,448931.25,738956.25,2639.00000000
5934,456431.25,739006.25,2722.00000000
5935,443581.25,739012.5,2623.00000000
5936,445756.25,738993.75,2647.00000000
5937,432718.75,738893.75,2578.00000000
5938,450762.5,738931.25,2605.00000000
5939,453731.25,738943.75,2646.00000000
5940,454981.25,738943.75,2667.00000000
5941,432218.75,738968.75,2585.00000000
5942,447668.75,738993.75,2637.00000000
5943,450393.75,738987.5,2603.00000000
5944,432937.5,738956.25,2571.00000000
5945,434943.75,738981.25,2562.00000000
5946,435012.5,738968.75,2565.00000000
5947,445431.25,738975,2637.00000000
5948,441718.75,738887.5,2624.00000000
5949,444831.25,738968.75,2624.00000000
5950,445137.5,738918.75,2649.00000000
5951,450962.5,738918.75,2613.00000000
5952,455625,738912.5,2685.00000000
5953,457406.25,738962.5,2833.00000000
5954,437818.75,738818.75,2664.00000000
5955,438887.5,738881.25,2565.00000000
5956,436500,738906.25,2536.00000000
5957,449150,738906.25,2636.00000000
5958,456962.5,738843.75,2817.00000000
5959,434025,738843.75,2597.00000000
5960,442431.25,738868.75,2590.00000000
5961,443406.25,738900,2607.00000000
5962,451575,738893.75,2599.00000000
5963,453200,738893.75,2635.00000000
5964,453868.75,738981.25,2653.00000000
5965,437562.5,738875,2644.00000000
5966,439787.5,738837.5,2543.00000000
5967,440506.25,738806.25,2579.00000000
5968,445000,738881.25,2638.00000000
5969,445800,738843.75,2650.00000000
5970,435912.5,738756.25,2557.00000000
5971,441293.75,738918.75,2633.00000000
5972,443162.5,738843.75,2585.00000000
5973,445468.75,738881.25,2634.00000000
5974,450331.25,738881.25,2595.00000000
5975,451681.25,738843.75,2603.00000000
5976,452575,738818.75,2622.00000000
5977,446206.25,738856.25,2641.00000000
5978,449106.25,738768.75,2635.00000000
5979,456037.5,738781.25,2676.00000000
5980,453568.75,738856.25,2634.00000000
5981,442200,738837.5,2610.00000000
5982,448431.25,738843.75,2636.00000000
5983,433418.75,738793.75,2567.00000000
5984,440818.75,738831.25,2578.00000000
5985,449725,738768.75,2618.00000000
5986,454743.75,738831.25,2650.00000000
5987,431206.25,738818.75,2705.00000000
5988,439268.75,738818.75,2529.00000000
5989,455231.25,738756.25,2668.00000000
5990,457568.75,738812.5,2849.00000000
5991,433056.25,738856.25,2566.00000000
5992,450718.75,738781.25,2608.00000000
5993,454443.75,738781.25,2625.00000000
5994,443993.75,738781.25,2623.00000000
5995,447637.5,738750,2632.00000000
5996,451631.25,738781.25,2602.00000000
5997,442631.25,738600,2591.00000000
5998,445850,738743.75,2642.00000000
5999,443987.5,738756.25,2622.00000000
6000,448525,738718.75,2638.00000000
6001,436718.75,738700,2549.00000000
6002,441150,738737.5,2616.00000000
6003,450700,738656.25,2616.00000000
6004,453431.25,738725,2632.00000000
6005,453775,738693.75,2644.00000000
6006,456537.5,738712.5,2757.00000000
6007,457487.5,738693.75,2862.00000000
6008,442193.75,738606.25,2621.00000000
6009,446181.25,738731.25,2634.00000000
6010,432181.25,738718.75,2580.00000000
6011,440225,738693.75,2551.00000000
6012,448643.75,738706.25,2633.00000000
6013,451606.25,738668.75,2603.00000000
6014,457981.25,738681.25,2801.00000000
6015,435356.25,738631.25,2589.00000000
6016,439025,738550,2553.00000000
6017,439262.5,738631.25,2552.00000000
6018,435175,738668.75,2569.00000000
